OID_,FID_BEC_PEM_Elk,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Elk,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
2447,466,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,2,cool,ESSFwmwcool,466,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,1803.681962340216160,83270.480510229477659,8.327048051022949
2448,466,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,2,cool,ESSFwmwcool,467,N12486,2018081302.000000000000000,2018,Lightning,2018-N12486,15.900000000000000,2018 ROLLOVER,20180813,20181018100206,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777983.000000000000000,159049.380200000014156,2084.539400000000114,1803.681962340216160,83270.480510229477659,8.327048051022949
2449,468,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,6,warm,ESSFwmwwarm,466,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,1745.073160927012623,31078.320851314318134,3.107832085131432
2450,468,399,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8667831.827400000765920,44212.305399999997462,8667832.000000000000000,44212.000000000000000,5120989.000000000000000,6,warm,ESSFwmwwarm,467,N12486,2018081302.000000000000000,2018,Lightning,2018-N12486,15.900000000000000,2018 ROLLOVER,20180813,20181018100206,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777983.000000000000000,159049.380200000014156,2084.539400000000114,1745.073160927012623,31078.320851314318134,3.107832085131432
2451,469,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,2,cool,ESSFwm1cool,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,8484.324881219816234,486587.185963201278355,48.658718596320128
2452,469,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,2,cool,ESSFwm1cool,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,8484.324881219816234,486587.185963201278355,48.658718596320128
2453,470,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,5,cool,ESSFwm1cool,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,434.765603350778576,3305.562690596842913,0.330556269059684
2454,470,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,5,cool,ESSFwm1cool,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,434.765603350778576,3305.562690596842913,0.330556269059684
2455,471,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,6,warm,ESSFwm1warm,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,8637.429758554531873,244028.355612225190271,24.402835561222521
2456,471,400,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,3488649.084499999880791,16071.227399999999761,3488649.000000000000000,16071.000000000000000,5120736.000000000000000,6,warm,ESSFwm1warm,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,8637.429758554531873,244028.355612225190271,24.402835561222521
2457,472,401,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,36025195.368400000035763,137488.555099999997765,36025195.000000000000000,137489.000000000000000,5120737.000000000000000,2,cool,ESSFwm1cool,584,N10069,0.000000000000000,1988,Person,1988-N10069,52.100000000000001,Buffered_Point, ,20070517130645,19880906,buffered_point,JA70003000,0.000000000000000,1772169.000000000000000,521028.500699999975041,2647.786300000000210,3916.311961850661191,217325.734473597665783,21.732573447359769
2458,472,401,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,36025195.368400000035763,137488.555099999997765,36025195.000000000000000,137489.000000000000000,5120737.000000000000000,2,cool,ESSFwm1cool,585,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,3916.311961850661191,217325.734473597665783,21.732573447359769
2459,474,401,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,36025195.368400000035763,137488.555099999997765,36025195.000000000000000,137489.000000000000000,5120737.000000000000000,6,warm,ESSFwm1warm,584,N10069,0.000000000000000,1988,Person,1988-N10069,52.100000000000001,Buffered_Point, ,20070517130645,19880906,buffered_point,JA70003000,0.000000000000000,1772169.000000000000000,521028.500699999975041,2647.786300000000210,2467.592780888840934,43450.720732806083106,4.345072073280608
2460,474,401,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,36025195.368400000035763,137488.555099999997765,36025195.000000000000000,137489.000000000000000,5120737.000000000000000,6,warm,ESSFwm1warm,585,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,2467.592780888840934,43450.720732806083106,4.345072073280608
2461,475,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,2,cool,ESSFwmwcool,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,5935.958840029261410,224390.885722700128099,22.439088572270013
2462,475,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,2,cool,ESSFwmwcool,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,5935.958840029261410,224390.885722700128099,22.439088572270013
2463,476,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,5,cool,ESSFwmwcool,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,1048.261389056793178,18657.501345250202576,1.865750134525020
2464,476,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,5,cool,ESSFwmwcool,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,1048.261389056793178,18657.501345250202576,1.865750134525020
2465,477,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,6,warm,ESSFwmwwarm,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,7034.571740432647857,194696.502705712511670,19.469650270571250
2466,477,402,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1046030.848499999963678,8130.065800000000309,1046031.000000000000000,8130.000000000000000,5120966.000000000000000,6,warm,ESSFwmwwarm,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,7034.571740432647857,194696.502705712511670,19.469650270571250
2467,478,403,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,575315.694099999964237,4879.328800000000228,575316.000000000000000,4879.000000000000000,5117676.000000000000000,2,cool,ESSFdkwcool,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,3155.969912670905160,166842.694185672997264,16.684269418567300
2468,478,403,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,575315.694099999964237,4879.328800000000228,575316.000000000000000,4879.000000000000000,5117676.000000000000000,2,cool,ESSFdkwcool,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,3155.969912670905160,166842.694185672997264,16.684269418567300
2469,480,403,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,575315.694099999964237,4879.328800000000228,575316.000000000000000,4879.000000000000000,5117676.000000000000000,6,warm,ESSFdkwwarm,462,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,2077.846952510913979,47467.969872762128944,4.746796987276213
2470,480,403,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,575315.694099999964237,4879.328800000000228,575316.000000000000000,4879.000000000000000,5117676.000000000000000,6,warm,ESSFdkwwarm,463,N11976,2017092401.000000000000000,2017,Lightning,2017-N11976,6271.000000000000000,2017 ROLLOVER,20170924,20170924203618,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777445.000000000000000,62710046.030299998819828,43440.826999999997497,2077.846952510913979,47467.969872762128944,4.746796987276213
2471,481,404,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,19058489.345100000500679,72728.424199999994016,19058489.000000000000000,72728.000000000000000,5117709.000000000000000,2,cool,ESSFdkwcool,452,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,2434.521432615427329,2952.249815100128217,0.295224981510013
2472,481,404,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,19058489.345100000500679,72728.424199999994016,19058489.000000000000000,72728.000000000000000,5117709.000000000000000,2,cool,ESSFdkwcool,453,167,0.000000000000000,1940,Lightning,1940-167,2921.599999999999909,linens, ,20070517130609,19400712,digitised,JA70003000,0.000000000000000,1764468.000000000000000,29216856.587799999862909,37043.763299999998708,2434.521432615427329,2952.249815100128217,0.295224981510013
2473,481,404,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,19058489.345100000500679,72728.424199999994016,19058489.000000000000000,72728.000000000000000,5117709.000000000000000,2,cool,ESSFdkwcool,454,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,299.362838894058882,124.783518786199224,0.012478351878620
2474,481,404,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,19058489.345100000500679,72728.424199999994016,19058489.000000000000000,72728.000000000000000,5117709.000000000000000,2,cool,ESSFdkwcool,455,167,0.000000000000000,1940,Lightning,1940-167,1096.000000000000000,linens, ,20070517130609,19400712,digitised,JA70003000,0.000000000000000,1764469.000000000000000,10960088.150399999693036,22340.513900000001740,299.362838894058882,124.783518786199224,0.012478351878620
2475,481,404,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,19058489.345100000500679,72728.424199999994016,19058489.000000000000000,72728.000000000000000,5117709.000000000000000,2,cool,ESSFdkwcool,548,167,0.000000000000000,1940,Lightning,1940-167,1096.000000000000000,linens, ,20070517130609,19400712,digitised,JA70003000,0.000000000000000,1764469.000000000000000,10960088.150399999693036,22340.513900000001740,3967.153970313951504,386441.242339380609337,38.644124233938065
