OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
346,830,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3968033.194900000002235,35500.836000000002969,3968033.000000000000000,35501.000000000000000,5117757.000000000000000,6,warm,ESSFdkwwarm,30205.663269620759820,791763.160916745313443
347,831,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,3491593.960299999918789,8564.051499999999578,3491594.000000000000000,8564.000000000000000,5120591.000000000000000,3,cool,ESSFwh2cool,9125.652642550678138,3477958.203926725778729
348,831,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,3491593.960299999918789,8564.051499999999578,3491594.000000000000000,8564.000000000000000,5120591.000000000000000,6,warm,ESSFwh2warm,4233.104568012049640,10947.385761677207483
349,832,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,9297921.273700000718236,35207.420599999997648,9297921.000000000000000,35207.000000000000000,5117373.000000000000000,3,cool,ESSFdk2cool,88538.933703268790850,3739954.930745961144567
350,832,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,9297921.273700000718236,35207.420599999997648,9297921.000000000000000,35207.000000000000000,5117373.000000000000000,5,cool,ESSFdk2cool,3215.616346600160341,50347.674534136436705
351,832,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,9297921.273700000718236,35207.420599999997648,9297921.000000000000000,35207.000000000000000,5117373.000000000000000,6,warm,ESSFdk2warm,86896.383801197836874,5500497.077384902164340
352,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,1,cool,ESSFdk2cool,173884.198960349836852,8725252.434471048414707
353,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,3,cool,ESSFdk2cool,38091.578315537029994,1869734.848271049326286
354,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,5,cool,ESSFdk2cool,15786.193644461149233,331311.366750713088550
355,878,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,6,warm,ESSFdk2warm,178892.049671096057864,14255710.465366438031197
356,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,1,cool,ESSFdk2cool,17048.187113525291352,318354.376262386387680
357,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,3,cool,ESSFdk2cool,203660.538391146808863,13264641.857891634106636
358,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,5,cool,ESSFdk2cool,14350.188080337298743,331206.915509016311262
359,879,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,6,warm,ESSFdk2warm,200005.054885920981178,16149935.321502622216940
360,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,1,cool,ESSFdkwcool,6651.529189203561145,762498.122498415876180
361,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,3,cool,ESSFdkwcool,428923.493707767978776,60412473.679857231676579
362,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,5,cool,ESSFdkwcool,579.363610537319573,2868.627787696981613
363,880,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,6,warm,ESSFdkwwarm,149655.542575929750456,2262616.493406229652464
364,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,1,cool,ESSFdkpcool,3715.100010355751692,197201.283141413441626
365,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,3,cool,ESSFdkpcool,163526.115696485328954,21273255.390091240406036
366,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,5,cool,ESSFdkpcool,528.709059250720770,4104.894340922257470
367,881,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,6,warm,ESSFdkpwarm,42761.515671108812967,733228.528305856510997
368,882,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,3,cool,IMAuncool,10954.996693572149525,437904.013324358267710
369,882,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,5,cool,IMAuncool,1949.882225574654058,21876.815486032945046
370,882,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,6,warm,IMAunwarm,8781.037410591132357,194725.390382574201794
371,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,3,cool,ESSFdk1cool,122133.627183370597777,5834880.777558623813093
372,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,5,cool,ESSFdk1cool,11617.033444057364250,224240.403497543098638
373,883,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,6,warm,ESSFdk1warm,111135.762664417226915,17397905.961316574364901
374,884,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,4500.000000000000000,417500.000000000000000,4500.000000000000000,5122094.000000000000000,3,cool,IMAuncool,6169.082653174438747,380328.964910994167440
375,884,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,4500.000000000000000,417500.000000000000000,4500.000000000000000,5122094.000000000000000,6,warm,IMAunwarm,2461.566258226895570,36856.467777335434221
376,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,3,cool,ESSFwm2cool,155312.247101654269500,8680580.399050196632743
377,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,5,cool,ESSFwm2cool,12182.418783480794445,233462.479172172868857
378,885,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,6,warm,ESSFwm2warm,160776.489319913322106,14743359.078050358220935
379,886,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,3,cool,IMAuncool,6887.349841006708630,217267.829757968662307
380,886,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,5,cool,IMAuncool,321.904016114607487,2772.426445119157961
381,886,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,6,warm,IMAunwarm,4409.958294507158826,82232.796271353960037
382,887,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,107500.000000000000000,1700.000000000000000,107500.000000000000000,1700.000000000000000,5117501.000000000000000,3,cool,ESSFdkpcool,1699.410019283455313,107420.239855150168296
383,888,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1800000.000000000000000,10400.000000000000000,1800000.000000000000000,10400.000000000000000,5122111.000000000000000,3,cool,IMAuncool,24951.494178225606447,1424042.643667320720851
384,888,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1800000.000000000000000,10400.000000000000000,1800000.000000000000000,10400.000000000000000,5122111.000000000000000,5,cool,IMAuncool,1300.428008759301747,28109.936575789430208
385,888,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1800000.000000000000000,10400.000000000000000,1800000.000000000000000,10400.000000000000000,5122111.000000000000000,6,warm,IMAunwarm,18129.059318511812307,346561.394062668143306
386,889,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1750526.960500000044703,15776.489400000000387,1750527.000000000000000,15776.000000000000000,5122113.000000000000000,3,cool,IMAuncool,27775.995766575262678,1366289.962681425269693
387,889,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1750526.960500000044703,15776.489400000000387,1750527.000000000000000,15776.000000000000000,5122113.000000000000000,5,cool,IMAuncool,2667.157928705616541,15151.121765405951010
388,889,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1750526.960500000044703,15776.489400000000387,1750527.000000000000000,15776.000000000000000,5122113.000000000000000,6,warm,IMAunwarm,22618.650189096195390,367744.913227201963309
389,890,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,4000.000000000000000,312500.000000000000000,4000.000000000000000,5122108.000000000000000,3,cool,IMAuncool,7138.326992674377834,229360.160642800386995
390,890,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,4000.000000000000000,312500.000000000000000,4000.000000000000000,5122108.000000000000000,5,cool,IMAuncool,100.028557145782301,625.355047230663445
391,890,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,4000.000000000000000,312500.000000000000000,4000.000000000000000,5122108.000000000000000,6,warm,IMAunwarm,4036.870591196460282,82281.674546983602340
392,891,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,305000.000000000000000,4600.000000000000000,305000.000000000000000,4600.000000000000000,5122109.000000000000000,3,cool,IMAuncool,6830.388178582091314,216145.265763623901876
393,891,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,305000.000000000000000,4600.000000000000000,305000.000000000000000,4600.000000000000000,5122109.000000000000000,6,warm,IMAunwarm,4514.968949958354642,88629.508600161774666
394,892,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,215000.000000000000000,2900.000000000000000,215000.000000000000000,2900.000000000000000,5122110.000000000000000,3,cool,IMAuncool,5322.792585498873450,127816.990128649180406
395,892,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,215000.000000000000000,2900.000000000000000,215000.000000000000000,2900.000000000000000,5122110.000000000000000,5,cool,IMAuncool,503.642032739098795,3400.571359877679242
396,892,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,215000.000000000000000,2900.000000000000000,215000.000000000000000,2900.000000000000000,5122110.000000000000000,6,warm,IMAunwarm,4664.199831045995779,83630.100036445510341
397,893,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1192500.000000000000000,9900.000000000000000,1192500.000000000000000,9900.000000000000000,5122117.000000000000000,3,cool,IMAuncool,12612.019930391254093,1142483.790374745381996
398,893,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1192500.000000000000000,9900.000000000000000,1192500.000000000000000,9900.000000000000000,5122117.000000000000000,6,warm,IMAunwarm,3619.663766411610595,49129.728839424758917
399,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,3,cool,ESSFwh2cool,21306.023708295440883,2325789.539928033947945
400,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,5,cool,ESSFwh2cool,5528.289167306335003,96105.161949576664483
401,894,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,6,warm,ESSFwh2warm,28086.478556225818465,1575543.023608240764588
402,895,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,3,cool,IMAuncool,281929.689847969275434,17197530.294558290392160
403,895,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,5,cool,IMAuncool,15698.219496019557482,219785.449788559111767
404,895,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,6,warm,IMAunwarm,229336.252468885679264,5203788.588593686930835
405,896,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,212494.952699999994365,2999.740400000000136,212495.000000000000000,3000.000000000000000,5122119.000000000000000,3,cool,IMAuncool,2998.668856195149147,212337.189849753049202
406,897,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,237500.000000000000000,4700.000000000000000,237500.000000000000000,4700.000000000000000,5122123.000000000000000,3,cool,IMAuncool,4698.241905609507739,237320.031001291761640
407,898,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,4400.000000000000000,390000.000000000000000,4400.000000000000000,5122126.000000000000000,3,cool,IMAuncool,4396.543900682891945,389584.699208149162587
408,898,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,4400.000000000000000,390000.000000000000000,4400.000000000000000,5122126.000000000000000,6,warm,IMAunwarm,52.076206046896360,125.453791547791823
409,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,3,cool,ESSFwm2cool,30886.683051773896295,1703527.759020851925015
410,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,5,cool,ESSFwm2cool,850.382803708629694,11878.845833805626171
411,899,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,6,warm,ESSFwm2warm,27291.419068329592847,1612713.628635477973148
412,900,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,117500.000000000000000,2200.000000000000000,117500.000000000000000,2200.000000000000000,5122129.000000000000000,3,cool,IMAuncool,2568.473882325876275,61200.806704752299993
413,900,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,117500.000000000000000,2200.000000000000000,117500.000000000000000,2200.000000000000000,5122129.000000000000000,6,warm,IMAunwarm,2198.008373943669085,56211.833239677311212
414,901,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,472500.000000000000000,4000.000000000000000,472500.000000000000000,4000.000000000000000,5117743.000000000000000,6,warm,ESSFdkwwarm,3998.703118992799318,472173.742692706990056
415,902,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,242500.000000000000000,2800.000000000000000,242500.000000000000000,2800.000000000000000,5122136.000000000000000,3,cool,IMAuncool,4704.608593288146039,137727.104955451301066
416,902,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,242500.000000000000000,2800.000000000000000,242500.000000000000000,2800.000000000000000,5122136.000000000000000,5,cool,IMAuncool,300.225431874677383,2503.170487945114473
417,902,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,242500.000000000000000,2800.000000000000000,242500.000000000000000,2800.000000000000000,5122136.000000000000000,6,warm,IMAunwarm,3555.975541056393013,102089.451927973379497
418,903,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,395000.000000000000000,3600.000000000000000,395000.000000000000000,3600.000000000000000,5122145.000000000000000,3,cool,IMAuncool,6725.484934574923500,282914.376993310055695
419,903,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,395000.000000000000000,3600.000000000000000,395000.000000000000000,3600.000000000000000,5122145.000000000000000,6,warm,IMAunwarm,4157.154364522762990,111781.291302216341137
420,904,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,182499.975000000005821,2800.000000000000000,182500.000000000000000,2800.000000000000000,5122142.000000000000000,3,cool,IMAuncool,2798.788140097456107,182367.904799393785652
421,905,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,2900.000000000000000,267500.000000000000000,2900.000000000000000,5122143.000000000000000,3,cool,IMAuncool,2898.861066883954209,267311.651473391801119
422,906,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,210000.000000000000000,2500.000000000000000,210000.000000000000000,2500.000000000000000,5122149.000000000000000,3,cool,IMAuncool,2498.887773187271250,209844.700672728562495
423,907,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1955000.000000000000000,12200.000000000000000,1955000.000000000000000,12200.000000000000000,5122163.000000000000000,3,cool,IMAuncool,29236.425495097781095,1396499.510901892557740
424,907,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1955000.000000000000000,12200.000000000000000,1955000.000000000000000,12200.000000000000000,5122163.000000000000000,5,cool,IMAuncool,2850.295879294485076,46874.574924441658368
425,907,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1955000.000000000000000,12200.000000000000000,1955000.000000000000000,12200.000000000000000,5122163.000000000000000,6,warm,IMAunwarm,20743.416476650912955,510133.225494995014742
