OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
577,849,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3051182.480099999811500,19164.415600000000268,3051182.000000000000000,19164.000000000000000,5122196.000000000000000,4,cool,IMAuncool,19470.358385170329711,3044250.075770423281938
578,850,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,445064.244300000020303,4993.369200000000092,445064.000000000000000,4993.000000000000000,5122190.000000000000000,4,cool,IMAuncool,8461.316285180966588,360051.467133226396982
579,850,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,445064.244300000020303,4993.369200000000092,445064.000000000000000,4993.000000000000000,5122190.000000000000000,6,warm,IMAunwarm,3727.148334516103660,79038.410602238800493
580,851,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,497500.000000000000000,5400.000000000000000,497500.000000000000000,5400.000000000000000,5117531.000000000000000,4,cool,ESSFdkpcool,5411.669525910228913,491921.331139778892975
581,851,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,497500.000000000000000,5400.000000000000000,497500.000000000000000,5400.000000000000000,5117531.000000000000000,6,warm,ESSFdkpwarm,1580.590193866044274,5445.759781768057110
582,852,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1440000.000000000000000,11100.000000000000000,1440000.000000000000000,11100.000000000000000,5117536.000000000000000,4,cool,ESSFdkpcool,11098.709687981199750,1439692.579190504970029
583,853,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2520971.445299999788404,13858.920799999999872,2520971.000000000000000,13859.000000000000000,5122210.000000000000000,4,cool,IMAuncool,14339.566683839706457,2509417.374955564271659
584,854,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1937500.000000000000000,13600.000000000000000,1937500.000000000000000,13600.000000000000000,5117538.000000000000000,4,cool,ESSFdkpcool,13732.192442708423187,1929677.848757679574192
585,854,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1937500.000000000000000,13600.000000000000000,1937500.000000000000000,13600.000000000000000,5117538.000000000000000,6,warm,ESSFdkpwarm,2046.686166024466957,7414.217810726620883
586,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,2,cool,ESSFdkwcool,66914.296582720868173,6009983.730820034630597
587,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,4,cool,ESSFdkwcool,1161514.851297192042693,99692738.721501275897026
588,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,5,cool,ESSFdkwcool,63244.021404066988907,975738.952880483586341
589,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,6,warm,ESSFdkwwarm,495379.696065860916860,18302071.155412167310715
590,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,7,warm,ESSFdkwwarm,307879.667286806681659,9615680.923514360561967
591,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,4,cool,ESSFdkpcool,257061.576332044991432,27846250.883856523782015
592,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,6,warm,ESSFdkpwarm,4017.010575898128081,11284.495764625176889
593,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,7,warm,ESSFdkpwarm,4860.459204128861529,14436.699360277019878
594,857,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2665395.393900000024587,13695.395899999999529,2665395.000000000000000,13695.000000000000000,5122223.000000000000000,4,cool,IMAuncool,14094.336241182767480,2656620.069104850757867
595,858,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,102500.000000000000000,1700.000000000000000,102500.000000000000000,1700.000000000000000,5122213.000000000000000,4,cool,IMAuncool,1699.744618389232073,102477.850622584315715
596,859,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,667500.000000000000000,6200.000000000000000,667500.000000000000000,6200.000000000000000,5117539.000000000000000,4,cool,ESSFdkpcool,6198.463554790288981,667296.553635860793293
597,860,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,105000.000000000000000,1700.000000000000000,105000.000000000000000,1700.000000000000000,5122219.000000000000000,4,cool,IMAuncool,1699.541361121501723,104966.593972196715185
598,861,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1695174.375000000000000,11830.829299999999421,1695174.000000000000000,11831.000000000000000,5122234.000000000000000,4,cool,IMAuncool,12184.873054279983990,1685340.342446361202747
599,862,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3550000.000000000000000,30100.000000000000000,3550000.000000000000000,30100.000000000000000,5117547.000000000000000,4,cool,ESSFdkpcool,30240.788699645578163,3539275.926208125893027
600,862,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3550000.000000000000000,30100.000000000000000,3550000.000000000000000,30100.000000000000000,5117547.000000000000000,7,warm,ESSFdkpwarm,3266.210326915440874,9885.701714405300663
601,863,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,107500.000000000000000,2000.000000000000000,107500.000000000000000,2000.000000000000000,5122242.000000000000000,4,cool,IMAuncool,1999.592944284776877,107474.783922311660717
602,864,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,16459496.951899999752641,45697.073700000000827,16459497.000000000000000,45697.000000000000000,5122268.000000000000000,4,cool,IMAuncool,46793.217430925127701,16429693.999535311013460
603,865,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,645000.000000000000000,7500.000000000000000,645000.000000000000000,7500.000000000000000,5122252.000000000000000,4,cool,IMAuncool,7498.645661227731580,644846.651657225098461
604,866,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,240000.000000000000000,2600.000000000000000,240000.000000000000000,2600.000000000000000,5122261.000000000000000,4,cool,IMAuncool,2599.647822423118214,239922.218069418973755
605,867,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2312500.000000000000000,21700.000000000000000,2312500.000000000000000,21700.000000000000000,5117554.000000000000000,4,cool,ESSFdkpcool,21878.466318741357099,2304382.895412253215909
606,867,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2312500.000000000000000,21700.000000000000000,2312500.000000000000000,21700.000000000000000,5117554.000000000000000,7,warm,ESSFdkpwarm,2618.610655263915305,7471.760122134684934
607,868,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,1700.000000000000000,125000.000000000000000,1700.000000000000000,5122267.000000000000000,4,cool,IMAuncool,1699.648267133343097,124973.348001264559571
608,869,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,505000.000000000000000,5100.000000000000000,505000.000000000000000,5100.000000000000000,5122276.000000000000000,4,cool,IMAuncool,5099.176613954778077,504858.713263835757971
609,870,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,627233.962199999950826,4361.262499999999818,627234.000000000000000,4361.000000000000000,5122277.000000000000000,4,cool,IMAuncool,4469.963920760328620,624124.708726535202004
610,871,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4835409.874800000339746,24976.849500000000262,4835410.000000000000000,24977.000000000000000,5122290.000000000000000,4,cool,IMAuncool,25897.368340648779849,4813754.424633024260402
611,872,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3068186.389500000048429,29850.707200000000739,3068186.000000000000000,29851.000000000000000,5117563.000000000000000,4,cool,ESSFdkpcool,29978.010417910893011,3059077.153349628672004
612,872,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3068186.389500000048429,29850.707200000000739,3068186.000000000000000,29851.000000000000000,5117563.000000000000000,7,warm,ESSFdkpwarm,866.074578294916705,2365.724470242912503
613,873,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1963418.574599999934435,14094.494500000000698,1963419.000000000000000,14094.000000000000000,5122301.000000000000000,4,cool,IMAuncool,14327.546208148858568,1957467.587234911276028
614,874,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,341201.465499999991152,3175.153999999999996,341201.000000000000000,3175.000000000000000,5122297.000000000000000,4,cool,IMAuncool,3336.618733201981286,336907.995402423024643
615,875,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,49824.210299999998824,1648.662600000000111,49824.000000000000000,1649.000000000000000,5117564.000000000000000,4,cool,ESSFdkpcool,1734.060490814341620,48250.403655624111707
616,876,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3387220.341700000222772,31397.378400000001420,3387220.000000000000000,31397.000000000000000,5122333.000000000000000,4,cool,IMAuncool,33103.898943581203639,3352519.687873180024326
617,877,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,487500.000000000000000,4400.000000000000000,487500.000000000000000,4400.000000000000000,5122312.000000000000000,4,cool,IMAuncool,4399.478934044563175,487343.980733400851022
618,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,4,cool,MSdkcool,1672.623716031592494,114197.830232497944962
619,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,6,warm,MSdkwarm,376.032769439455762,1178.078746530156195
620,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,2,cool,ESSFdk2cool,1756718.765013936208561,189876830.159199267625809
621,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,4,cool,ESSFdk2cool,2244101.814053014852107,377331865.221274375915527
622,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,5,cool,ESSFdk2cool,150916.110441332886694,1901607.920022676000372
623,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,6,warm,ESSFdk2warm,2380474.292223142459989,78080173.435221225023270
624,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,7,warm,ESSFdk2warm,813443.868283971911296,26809532.011891268193722
625,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,2,cool,ESSFdkwcool,400812.921349982032552,23164372.934409346431494
626,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,4,cool,ESSFdkwcool,127032.535906254575821,7247778.610130260698497
627,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,5,cool,ESSFdkwcool,22281.678778889232490,275346.047426398727112
628,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,6,warm,ESSFdkwwarm,394733.196748652961105,13465286.526437992230058
629,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,2,cool,ESSFdkpcool,127541.117615411872976,19356165.228436209261417
630,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,4,cool,ESSFdkpcool,15655.996205365841888,1699723.619850505841896
631,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,6,warm,ESSFdkpwarm,11792.487568097410986,18819.481231113466492
632,1041,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24424304.582499999552965,85199.985799999994924,24424305.000000000000000,85200.000000000000000,5122096.000000000000000,2,cool,IMAuncool,29304.469826843691408,5648059.457161666825414
633,1041,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24424304.582499999552965,85199.985799999994924,24424305.000000000000000,85200.000000000000000,5122096.000000000000000,4,cool,IMAuncool,12036.892979782460316,1939499.783481030259281
634,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,2,cool,ESSFdkwcool,416089.386597385630012,27992871.149118345230818
635,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,4,cool,ESSFdkwcool,946604.490413565421477,76035117.700296729803085
636,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,5,cool,ESSFdkwcool,41187.125954891918809,491698.217607355327345
637,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,6,warm,ESSFdkwwarm,859877.288568996009417,26776345.797507852315903
638,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,7,warm,ESSFdkwwarm,5759.005694693474652,125897.595268771401607
639,1043,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21259453.980200000107288,205321.425500000012107,21259454.000000000000000,205321.000000000000000,5117520.000000000000000,4,cool,ESSFdkpcool,16328.205514358183791,1611946.291719911387190
640,1043,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21259453.980200000107288,205321.425500000012107,21259454.000000000000000,205321.000000000000000,5117520.000000000000000,6,warm,ESSFdkpwarm,1366.040485673095191,2083.332435094779612
641,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,2,cool,MSdkcool,229536.868856675951974,31699769.119648072868586
642,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,4,cool,MSdkcool,360068.766458144003991,116979508.194526657462120
643,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,5,cool,MSdkcool,24445.921966214329586,217808.921069577103481
644,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,6,warm,MSdkwarm,233455.230045609641820,4668237.479107182472944
645,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,7,warm,MSdkwarm,50460.850522630033083,1005488.931975239887834
646,1045,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3110000.000000000000000,14600.000000000000000,3110000.000000000000000,14600.000000000000000,5117498.000000000000000,2,cool,ESSFdkpcool,14609.506692811348330,3105798.434933456592262
647,1045,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3110000.000000000000000,14600.000000000000000,3110000.000000000000000,14600.000000000000000,5117498.000000000000000,6,warm,ESSFdkpwarm,2109.452472264495100,3144.154646743531885
648,1046,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,15134171.516699999570847,87968.702099999994971,15134172.000000000000000,87969.000000000000000,5117511.000000000000000,4,cool,ESSFdkpcool,88119.841739993993542,15118495.138295328244567
649,1046,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,15134171.516699999570847,87968.702099999994971,15134172.000000000000000,87969.000000000000000,5117511.000000000000000,6,warm,ESSFdkpwarm,6726.927435352529756,10832.893838516481992
650,1047,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13414996.250000000000000,86799.850200000000768,13414996.000000000000000,86800.000000000000000,5117503.000000000000000,2,cool,ESSFdkpcool,68653.253834952789475,9466224.474085822701454
651,1047,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13414996.250000000000000,86799.850200000000768,13414996.000000000000000,86800.000000000000000,5117503.000000000000000,4,cool,ESSFdkpcool,19066.901818177368114,3941084.592039856128395
652,1047,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13414996.250000000000000,86799.850200000000768,13414996.000000000000000,86800.000000000000000,5117503.000000000000000,6,warm,ESSFdkpwarm,2319.802369490821093,3440.099064130297393
653,1048,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,539703258.206699967384338,840897.651700000045821,539703258.000000000000000,840898.000000000000000,5125223.000000000000000,2,cool,MSdwcool,3136847.696592122316360,333040976.768243432044983
654,1048,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,539703258.206699967384338,840897.651700000045821,539703258.000000000000000,840898.000000000000000,5125223.000000000000000,4,cool,MSdwcool,1057402.818922277539968,141136728.286957353353500
655,1048,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,539703258.206699967384338,840897.651700000045821,539703258.000000000000000,840898.000000000000000,5125223.000000000000000,5,cool,MSdwcool,267403.454705752490554,2864233.803210812155157
