OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
487,634,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,9277500.013499999418855,90499.963900000002468,9277500.000000000000000,90500.000000000000000,5117576.000000000000000,4,cool,ESSFdkpcool,14146.441040803427313,528285.527901569847018,52.828552790156991
488,634,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,9277500.013499999418855,90499.963900000002468,9277500.000000000000000,90500.000000000000000,5117576.000000000000000,7,warm,ESSFdkpwarm,141.685033999701005,481.204367239518945,0.048120436723952
489,635,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4355002.338399999774992,68199.836500000004889,4355002.000000000000000,68200.000000000000000,5117578.000000000000000,4,cool,ESSFdkpcool,3669.470812268869395,72301.651299195786123,7.230165129919579
490,635,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4355002.338399999774992,68199.836500000004889,4355002.000000000000000,68200.000000000000000,5117578.000000000000000,7,warm,ESSFdkpwarm,254.128203617937459,742.819836821262584,0.074281983682126
491,636,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7485149.388700000010431,85723.869900000005146,7485149.000000000000000,85724.000000000000000,5117587.000000000000000,4,cool,ESSFdkpcool,11387.526676035591663,262560.347356535494328,26.256034735653550
492,636,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7485149.388700000010431,85723.869900000005146,7485149.000000000000000,85724.000000000000000,5117587.000000000000000,7,warm,ESSFdkpwarm,2397.006797561981784,6722.597943240816676,0.672259794324082
493,834,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1574999.987999999895692,12999.933000000000902,1575000.000000000000000,13000.000000000000000,5122090.000000000000000,2,cool,IMAuncool,231.486989755657447,1574.695242525651338,0.157469524252565
494,834,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1574999.987999999895692,12999.933000000000902,1575000.000000000000000,13000.000000000000000,5122090.000000000000000,4,cool,IMAuncool,92.744373581566165,482.266786327545901,0.048226678632755
495,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,4,cool,ESSFdkpcool,79824.565312248640112,2477296.315873744897544,247.729631587374513
496,837,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,38427617.110399998724461,412982.057499999995343,38427617.000000000000000,412982.000000000000000,5117546.000000000000000,6,warm,ESSFdkpwarm,6982.299272762433247,19792.709810060026939,1.979270981006003
497,838,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4237501.900000000372529,30799.923999999999069,4237502.000000000000000,30800.000000000000000,5122152.000000000000000,4,cool,IMAuncool,487.152364328901911,3475.978348468725926,0.347597834846873
498,840,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6495000.000000000000000,30800.000000000000000,6495000.000000000000000,30800.000000000000000,5117751.000000000000000,4,cool,ESSFdkwcool,14903.902204309435547,942166.993787110084668,94.216699378711013
499,840,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6495000.000000000000000,30800.000000000000000,6495000.000000000000000,30800.000000000000000,5117751.000000000000000,5,cool,ESSFdkwcool,99.988793118895885,624.859911353028338,0.062485991135303
500,840,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6495000.000000000000000,30800.000000000000000,6495000.000000000000000,30800.000000000000000,5117751.000000000000000,6,warm,ESSFdkwwarm,4216.330758594765030,46361.005432094098069,4.636100543209410
501,843,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,157500.000000000000000,2400.000000000000000,157500.000000000000000,2400.000000000000000,5117517.000000000000000,4,cool,ESSFdkpcool,1783.919419488804124,58346.497617614557385,5.834649761761456
502,843,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,157500.000000000000000,2400.000000000000000,157500.000000000000000,2400.000000000000000,5117517.000000000000000,6,warm,ESSFdkpwarm,330.063447963326382,1115.025875992370857,0.111502587599237
503,846,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5692500.000000000000000,37400.000000000000000,5692500.000000000000000,37400.000000000000000,5117756.000000000000000,4,cool,ESSFdkwcool,63959.517588246613741,2596870.473227191250771,259.687047322719138
504,846,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5692500.000000000000000,37400.000000000000000,5692500.000000000000000,37400.000000000000000,5117756.000000000000000,5,cool,ESSFdkwcool,3238.135855404810172,26349.884261068778869,2.634988426106878
505,846,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,5692500.000000000000000,37400.000000000000000,5692500.000000000000000,37400.000000000000000,5117756.000000000000000,6,warm,ESSFdkwwarm,39303.834137557983922,895494.067501291050576,89.549406750129108
506,847,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2155000.000000000000000,15700.000000000000000,2155000.000000000000000,15700.000000000000000,5117525.000000000000000,4,cool,ESSFdkpcool,16393.769988900236058,392453.686149177374318,39.245368614917737
507,847,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2155000.000000000000000,15700.000000000000000,2155000.000000000000000,15700.000000000000000,5117525.000000000000000,6,warm,ESSFdkpwarm,2371.968344737727421,7314.937988565625346,0.731493798856563
508,848,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7185000.000000000000000,34400.000000000000000,7185000.000000000000000,34400.000000000000000,5117760.000000000000000,4,cool,ESSFdkwcool,52537.988486544760235,5130723.396699083037674,513.072339669908274
509,848,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7185000.000000000000000,34400.000000000000000,7185000.000000000000000,34400.000000000000000,5117760.000000000000000,5,cool,ESSFdkwcool,985.926916387393817,7155.689997676448911,0.715568999767645
510,848,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7185000.000000000000000,34400.000000000000000,7185000.000000000000000,34400.000000000000000,5117760.000000000000000,6,warm,ESSFdkwwarm,28412.674210473214771,496400.618691557087004,49.640061869155709
511,851,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,497500.000000000000000,5400.000000000000000,497500.000000000000000,5400.000000000000000,5117531.000000000000000,4,cool,ESSFdkpcool,6954.596710856713798,266930.951564632588997,26.693095156463261
512,851,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,497500.000000000000000,5400.000000000000000,497500.000000000000000,5400.000000000000000,5117531.000000000000000,6,warm,ESSFdkpwarm,1335.272556273001101,4651.761513977974573,0.465176151397797
513,854,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1937500.000000000000000,13600.000000000000000,1937500.000000000000000,13600.000000000000000,5117538.000000000000000,4,cool,ESSFdkpcool,10339.793985654594508,319701.097193145775236,31.970109719314578
514,854,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1937500.000000000000000,13600.000000000000000,1937500.000000000000000,13600.000000000000000,5117538.000000000000000,6,warm,ESSFdkpwarm,1834.361129596879437,6744.549331787507072,0.674454933178751
515,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,2,cool,ESSFdkwcool,41496.246562601962069,1908881.884904602775350,190.888188490460294
516,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,4,cool,ESSFdkwcool,941108.217717385268770,42740145.955407381057739,4274.014595540737901
517,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,5,cool,ESSFdkwcool,57335.215488365072815,835564.897394496598281,83.556489739449660
518,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,6,warm,ESSFdkwwarm,449487.902672061230987,16495408.191171582788229,1649.540819117158435
519,855,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,134631593.728599995374680,683781.294299999950454,134631594.000000000000000,683781.000000000000000,5117780.000000000000000,7,warm,ESSFdkwwarm,243457.495844119606772,7765152.652426239103079,776.515265242623968
520,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,4,cool,ESSFdkpcool,36333.070024189117248,1218943.171410543844104,121.894317141054387
521,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,6,warm,ESSFdkpwarm,2835.737408179039903,7870.065833070019835,0.787006583307002
522,856,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,27897063.871300000697374,256063.448600000003353,27897064.000000000000000,256063.000000000000000,5117561.000000000000000,7,warm,ESSFdkpwarm,3064.027075051768406,8664.512081132146704,0.866451208113215
523,858,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,102500.000000000000000,1700.000000000000000,102500.000000000000000,1700.000000000000000,5122213.000000000000000,4,cool,IMAuncool,227.754965896815975,754.703434003728944,0.075470343400373
524,859,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,667500.000000000000000,6200.000000000000000,667500.000000000000000,6200.000000000000000,5117539.000000000000000,4,cool,ESSFdkpcool,4100.366640139312040,166092.650890545977745,16.609265089054599
525,862,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3550000.000000000000000,30100.000000000000000,3550000.000000000000000,30100.000000000000000,5117547.000000000000000,4,cool,ESSFdkpcool,24165.985842129026423,881507.631289957440458,88.150763128995749
526,862,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3550000.000000000000000,30100.000000000000000,3550000.000000000000000,30100.000000000000000,5117547.000000000000000,7,warm,ESSFdkpwarm,1590.365172336153819,4639.240619471289392,0.463924061947129
527,865,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,645000.000000000000000,7500.000000000000000,645000.000000000000000,7500.000000000000000,5122252.000000000000000,4,cool,IMAuncool,324.813683327787203,2823.145261428813228,0.282314526142881
528,867,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2312500.000000000000000,21700.000000000000000,2312500.000000000000000,21700.000000000000000,5117554.000000000000000,4,cool,ESSFdkpcool,13003.746894339683422,607150.173549824743532,60.715017354982479
529,867,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2312500.000000000000000,21700.000000000000000,2312500.000000000000000,21700.000000000000000,5117554.000000000000000,7,warm,ESSFdkpwarm,1803.905296454867994,5079.786008415759170,0.507978600841576
530,868,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,1700.000000000000000,125000.000000000000000,1700.000000000000000,5122267.000000000000000,4,cool,IMAuncool,688.848571771086995,11203.843323586841507,1.120384332358684
531,869,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,505000.000000000000000,5100.000000000000000,505000.000000000000000,5100.000000000000000,5122276.000000000000000,4,cool,IMAuncool,75.847766211716007,110.824743154303235,0.011082474315430
532,872,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3068186.389500000048429,29850.707200000000739,3068186.000000000000000,29851.000000000000000,5117563.000000000000000,4,cool,ESSFdkpcool,4235.855282962483216,142686.540800658782246,14.268654080065879
533,872,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3068186.389500000048429,29850.707200000000739,3068186.000000000000000,29851.000000000000000,5117563.000000000000000,7,warm,ESSFdkpwarm,854.577618175184625,2326.302031554225323,0.232630203155423
534,875,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,49824.210299999998824,1648.662600000000111,49824.000000000000000,1649.000000000000000,5117564.000000000000000,4,cool,ESSFdkpcool,304.053590081416360,3505.876145784936398,0.350587614578494
535,876,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3387220.341700000222772,31397.378400000001420,3387220.000000000000000,31397.000000000000000,5122333.000000000000000,4,cool,IMAuncool,254.353054424629761,1250.385124313224424,0.125038512431322
536,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,4,cool,MSdkcool,1672.623716032574066,114197.822994283356820,11.419782299428336
537,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,6,warm,MSdkwarm,376.032769440454047,1178.078378122359027,0.117807837812236
538,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,2,cool,ESSFdk2cool,1874210.188654812052846,142752705.600134789943695,14275.270560013479553
539,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,4,cool,ESSFdk2cool,2698361.702366404701024,293450233.860903680324554,29345.023386090368149
540,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,5,cool,ESSFdk2cool,126372.483359928213758,1535029.088031176012009,153.502908803117606
541,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,6,warm,ESSFdk2warm,2012722.220640339422971,60807170.412577860057354,6080.717041257786150
542,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,7,warm,ESSFdk2warm,655387.470077035832219,20878338.953509528189898,2087.833895350952844
543,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,2,cool,ESSFdkwcool,366328.481752091494855,14149801.422393748536706,1414.980142239375027
544,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,4,cool,ESSFdkwcool,85355.975877292963560,1956986.185143711743876,195.698618514371191
545,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,5,cool,ESSFdkwcool,20800.110584417914652,246505.390625832602382,24.650539062583260
546,1039,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,102095813.711500003933907,670298.529600000008941,102095814.000000000000000,670299.000000000000000,5117749.000000000000000,6,warm,ESSFdkwwarm,341667.794609744276386,11340529.023438328877091,1134.052902343833011
547,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,2,cool,ESSFdkpcool,143047.532262569089653,7633729.328033248893917,763.372932803324943
548,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,4,cool,ESSFdkpcool,3032.774131112500982,95846.276931670858175,9.584627693167086
549,1040,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,46612978.874200001358986,393003.936899999971502,46612979.000000000000000,393004.000000000000000,5117515.000000000000000,6,warm,ESSFdkpwarm,9485.418299009299517,14835.886831918471216,1.483588683191847
550,1041,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24424304.582499999552965,85199.985799999994924,24424305.000000000000000,85200.000000000000000,5122096.000000000000000,2,cool,IMAuncool,5635.475255454149192,81824.099360366322799,8.182409936036633
551,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,2,cool,ESSFdkwcool,345726.134425701748114,11693723.842589560896158,1169.372384258956117
552,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,4,cool,ESSFdkwcool,763525.208745748968795,31068694.699801191687584,3106.869469980119447
553,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,5,cool,ESSFdkwcool,33740.090089784833253,369859.803308556845877,36.985980330855689
554,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,6,warm,ESSFdkwwarm,720124.712231777608395,22180852.603723451495171,2218.085260372345147
555,1042,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,166827527.812400013208389,922164.571499999961816,166827528.000000000000000,922165.000000000000000,5117762.000000000000000,7,warm,ESSFdkwwarm,5759.005694696489627,125897.595904600180802,12.589759590460019
556,1043,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21259453.980200000107288,205321.425500000012107,21259454.000000000000000,205321.000000000000000,5117520.000000000000000,4,cool,ESSFdkpcool,9826.730997512797330,288156.005282488476951,28.815600528248851
557,1043,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,21259453.980200000107288,205321.425500000012107,21259454.000000000000000,205321.000000000000000,5117520.000000000000000,6,warm,ESSFdkpwarm,797.401051954581703,1101.710221182746409,0.110171022118275
558,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,2,cool,MSdkcool,243775.612467941740761,29446241.607487574219704,2944.624160748757731
559,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,4,cool,MSdkcool,564756.710728347185068,109464424.868002608418465,10946.442486800260667
560,1044,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,154613202.089300006628036,399933.238699999987148,154613202.000000000000000,399933.000000000000000,5125154.000000000000000,5,cool,MSdkcool,21415.255781183888757,175769.916033784480533,17.576991603378449
