OID_,FID_BEC_PEM_Kootenay_South,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Kootenay_South,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
3025,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1086,515,0.000000000000000,1931,Person,1931-515,36806.500000000000000,linens, ,20070517130648,19310724,digitised,JA70003000,0.000000000000000,1761142.000000000000000,368065119.050499975681305,133485.253300000011222,8303.136290794760498,139121.121501458081184,13.912112150145809
3026,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1089,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,879.244219570487644,3225.363032760105853,0.322536303276011
3027,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1090,N10067,0.000000000000000,1985,Lightning,1985-N10067,2476.699999999999818,LFDB, ,20070517130644,19850629,digitised,JA70003000,0.000000000000000,1771681.000000000000000,24767450.782999999821186,33639.902600000001257,879.244219570487644,3225.363032760105853,0.322536303276011
3028,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1525,358,0.000000000000000,1945,Lightning,1945-358,2268.500000000000000,linens, ,20070517130606,19450811,digitised,JA70003000,0.000000000000000,1765573.000000000000000,22685813.353799998760223,31193.542300000000978,2815.159967381106526,139682.333399336668663,13.968233339933667
3029,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1526,N20149,0.000000000000000,2007,Lightning,2007-N20149,1759.200000000000045,LANDSAT5,20070815,20090422153957,20070714,digitizied,JA70003000,0.000000000000000,1774135.000000000000000,17592741.623599998652935,39691.262399999999616,2815.159967381106526,139682.333399336668663,13.968233339933667
3030,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1547,N00437,0.000000000000000,1958,Lightning,1958-N00437,31.500000000000000,mylars, ,20070517130636,19580811,digitised,JA70003000,0.000000000000000,1767564.000000000000000,315509.513500000000931,2158.025099999999838,2157.779094798132519,315080.013345264480449,31.508001334526451
3031,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1548,N21257,2020091601.000000000000000,2020,Lightning,2020-N21257,7645.500000000000000,2020 ROLLOVER,20200916,20200917082913,20200817210006,Non-corrected airborne GPS,JA70003000,0.000000000000000,1778471.000000000000000,76454878.877900004386902,77463.422099999996135,2157.779094798132519,315080.013345264480449,31.508001334526451
3032,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1591,N20061,0.000000000000000,1985,Lightning,1985-N20061,751.100000000000023,LFDB, ,20070517130643,19850710,digitised,JA70003000,0.000000000000000,1771696.000000000000000,7511459.404199999757111,15222.329100000000835,45999.615224003042385,3689198.983070267830044,368.919898307026813
3033,169,239,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,6,warm,ESSFdk1warm,1592,N20149,0.000000000000000,2007,Lightning,2007-N20149,1759.200000000000045,LANDSAT5,20070815,20090422153957,20070714,digitizied,JA70003000,0.000000000000000,1774135.000000000000000,17592741.623599998652935,39691.262399999999616,45999.615224003042385,3689198.983070267830044,368.919898307026813
3034,195,253,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4016668.915399999823421,28053.070500000001630,4016669.000000000000000,28053.000000000000000,5120821.000000000000000,1,cool,ESSFwmpcool,1071,476a,0.000000000000000,1929,Person,1929-476a,127.900000000000006,linens, ,20070517130620,19290726,digitised,JA70003000,0.000000000000000,1760087.000000000000000,1279278.551800000015646,5322.665200000000368,2306.390709506915755,182067.961003695614636,18.206796100369562
3035,195,253,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4016668.915399999823421,28053.070500000001630,4016669.000000000000000,28053.000000000000000,5120821.000000000000000,1,cool,ESSFwmpcool,1072,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,2306.390709506915755,182067.961003695614636,18.206796100369562
3036,195,253,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4016668.915399999823421,28053.070500000001630,4016669.000000000000000,28053.000000000000000,5120821.000000000000000,1,cool,ESSFwmpcool,1115,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,403.669798712944271,6442.747280805034279,0.644274728080503
3037,195,253,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4016668.915399999823421,28053.070500000001630,4016669.000000000000000,28053.000000000000000,5120821.000000000000000,1,cool,ESSFwmpcool,1116,342,0.000000000000000,1940,Person,1940-342,22.600000000000001,linens, ,20070517130625,19400715,assumed_shape,JA70003000,0.000000000000000,1764552.000000000000000,226573.187999999994645,1696.925700000000006,403.669798712944271,6442.747280805034279,0.644274728080503
3038,201,255,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,300831.084600000001956,4753.070499999999811,300831.000000000000000,4753.000000000000000,5121927.000000000000000,1,cool,IMAuncool,1071,476a,0.000000000000000,1929,Person,1929-476a,127.900000000000006,linens, ,20070517130620,19290726,digitised,JA70003000,0.000000000000000,1760087.000000000000000,1279278.551800000015646,5322.665200000000368,2352.845805420450688,110484.291137723543216,11.048429113772356
3039,201,255,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,300831.084600000001956,4753.070499999999811,300831.000000000000000,4753.000000000000000,5121927.000000000000000,1,cool,IMAuncool,1072,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,2352.845805420450688,110484.291137723543216,11.048429113772356
3040,227,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,1,cool,ESSFwm4cool,1087,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,4399.475497994382749,128524.711540821706876,12.852471154082171
3041,227,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,1,cool,ESSFwm4cool,1088,313,0.000000000000000,1946,Lightning,1946-313,95.500000000000000,linens, ,20070517130605,19460812,digitised,JA70003000,0.000000000000000,1765817.000000000000000,955688.153900000033900,4146.326000000000022,4399.475497994382749,128524.711540821706876,12.852471154082171
3042,227,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,1,cool,ESSFwm4cool,1089,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,8512.939080707643370,328942.977423768199515,32.894297742376821
3043,227,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,1,cool,ESSFwm4cool,1090,N10067,0.000000000000000,1985,Lightning,1985-N10067,2476.699999999999818,LFDB, ,20070517130644,19850629,digitised,JA70003000,0.000000000000000,1771681.000000000000000,24767450.782999999821186,33639.902600000001257,8512.939080707643370,328942.977423768199515,32.894297742376821
3044,228,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,5,cool,ESSFwm4cool,1087,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,343.072593939534215,6089.374694701966291,0.608937469470197
3045,228,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,5,cool,ESSFwm4cool,1088,313,0.000000000000000,1946,Lightning,1946-313,95.500000000000000,linens, ,20070517130605,19460812,digitised,JA70003000,0.000000000000000,1765817.000000000000000,955688.153900000033900,4146.326000000000022,343.072593939534215,6089.374694701966291,0.608937469470197
3046,228,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,5,cool,ESSFwm4cool,1089,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,1333.416042134642339,17103.690727710509236,1.710369072771051
3047,228,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,5,cool,ESSFwm4cool,1090,N10067,0.000000000000000,1985,Lightning,1985-N10067,2476.699999999999818,LFDB, ,20070517130644,19850629,digitised,JA70003000,0.000000000000000,1771681.000000000000000,24767450.782999999821186,33639.902600000001257,1333.416042134642339,17103.690727710509236,1.710369072771051
3048,229,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,6,warm,ESSFwm4warm,1087,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,6580.831841279593391,359242.028501827386208,35.924202850182738
3049,229,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,6,warm,ESSFwm4warm,1088,313,0.000000000000000,1946,Lightning,1946-313,95.500000000000000,linens, ,20070517130605,19460812,digitised,JA70003000,0.000000000000000,1765817.000000000000000,955688.153900000033900,4146.326000000000022,6580.831841279593391,359242.028501827386208,35.924202850182738
3050,229,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,6,warm,ESSFwm4warm,1089,695,0.000000000000000,1929,Lightning,1929-695,6251.300000000000182,linens, ,20070517130621,19290812,digitised,JA70003000,0.000000000000000,1760166.000000000000000,62513558.840199999511242,33112.052400000000489,11254.850247769078123,896500.601393536431715,89.650060139353641
3051,229,269,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,6,warm,ESSFwm4warm,1090,N10067,0.000000000000000,1985,Lightning,1985-N10067,2476.699999999999818,LFDB, ,20070517130644,19850629,digitised,JA70003000,0.000000000000000,1771681.000000000000000,24767450.782999999821186,33639.902600000001257,11254.850247769078123,896500.601393536431715,89.650060139353641
3052,230,270,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,40139243.217399999499321,236631.300400000007357,40139243.000000000000000,236631.000000000000000,5121006.000000000000000,1,cool,ESSFwmwcool,1331,338a,0.000000000000000,1936,Lightning,1936-338a,1697.700000000000045,linens, ,20070517130602,19360623,digitised,JA70003000,0.000000000000000,1763032.000000000000000,16977756.373799998313189,29555.054599999999482,4360.905478024810691,105882.413611425086856,10.588241361142510
3053,230,270,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,40139243.217399999499321,236631.300400000007357,40139243.000000000000000,236631.000000000000000,5121006.000000000000000,1,cool,ESSFwmwcool,1332,503,0.000000000000000,1944,Lightning,1944-503,147.900000000000006,linens, ,20070517130607,19440904,digitised,JA70003000,0.000000000000000,1765373.000000000000000,1479819.782200000016019,4857.284099999999853,4360.905478024810691,105882.413611425086856,10.588241361142510
3054,231,270,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,40139243.217399999499321,236631.300400000007357,40139243.000000000000000,236631.000000000000000,5121006.000000000000000,5,cool,ESSFwmwcool,1331,338a,0.000000000000000,1936,Lightning,1936-338a,1697.700000000000045,linens, ,20070517130602,19360623,digitised,JA70003000,0.000000000000000,1763032.000000000000000,16977756.373799998313189,29555.054599999999482,699.623489555494530,6869.954569596374313,0.686995456959637
