OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_Historical_Fire_Perimeters_ROI,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_1,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
105,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,36,86,0.000000000000000,1919,Person,1919-86,71.599999999999994,linens, ,20070517130616,19190722,digitised,JA70003000,0.000000000000000,1756281.000000000000000,716508.471200000029057,4020.666400000000067,4426.171706831281881,664133.888701170566492,66.413388870117060
106,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,134,31,0.000000000000000,1921,Person,1921-31,83.799999999999997,linens, ,20070517130616,19210604,digitised,JA70003000,0.000000000000000,1756712.000000000000000,838341.821099999942817,4896.405099999999948,3935.025908983041518,661628.924874060321599,66.162892487406040
107,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,192,129,0.000000000000000,1923,Person,1923-129,214.099999999999994,linens, ,20070517130616,19230930,digitised,JA70003000,0.000000000000000,1757607.000000000000000,2140996.381200000178069,6989.002700000000004,5587.036888449854814,700973.629848420387134,70.097362984842036
108,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,233,38,0.000000000000000,1924,Person,1924-38,432.699999999999989,linens, ,20070517130616,19240504,digitised,JA70003000,0.000000000000000,1758212.000000000000000,4327825.402999999932945,9638.841700000000856,8868.881021611061442,3098734.105331210885197,309.873410533121103
109,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,263,646,0.000000000000000,1925,Lightning,1925-646,3040.000000000000000,linens, ,20070517130616,19250729,digitised,JA70003000,0.000000000000000,1758905.000000000000000,30400097.940900001674891,22019.314999999998690,18121.878280980283307,6851023.156389405019581,685.102315638940581
110,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,275,305,0.000000000000000,1928,Lightning,1928-305,85.299999999999997,linens, ,20070517130618,19280810,digitised,JA70003000,0.000000000000000,1759794.000000000000000,853963.132199999992736,3887.349299999999857,4217.642865619302938,665239.027100414852612,66.523902710041483
111,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,316,653,0.000000000000000,1929,Lightning,1929-653,46.799999999999997,linens, ,20070517130618,19290807,digitised,JA70003000,0.000000000000000,1760151.000000000000000,468251.458299999998417,2604.775799999999890,2457.226121428180704,304947.036647548200563,30.494703664754823
112,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,354,394,0.000000000000000,1929,Lightning,1929-394,3233.199999999999818,linens, ,20070517130618,19290718,digitised,JA70003000,0.000000000000000,1760047.000000000000000,32332027.191500000655651,26946.932400000001508,25097.469542397178884,7874438.425255315378308,787.443842525531522
113,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,598,455,0.000000000000000,1934,Lightning,1934-455,284.399999999999977,linens, ,20070517130600,19340820,digitised,JA70003000,0.000000000000000,1762476.000000000000000,2844458.651200000196695,9592.113699999999881,10635.641320614908182,1567025.760654481826350,156.702576065448199
114,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,605,286,0.000000000000000,1934,Lightning,1934-286,1713.900000000000091,linens, ,20070517130600,19340728,digitised,JA70003000,0.000000000000000,1762282.000000000000000,17139265.911299999803305,19289.628899999999703,15970.449435507824091,2890316.076719087082893,289.031607671908716
115,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,606,286,0.000000000000000,1934,Lightning,1934-286,5440.699999999999818,linens, ,20070517130600,19340728,digitised,JA70003000,0.000000000000000,1762283.000000000000000,54407103.809000000357628,40393.784599999999045,6436.235026882676721,2205138.410698913503438,220.513841069891356
116,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,616,295,0.000000000000000,1934,Lightning,1934-295,14.500000000000000,linens, ,20070517130600,19340728,digitised,JA70003000,0.000000000000000,1762296.000000000000000,145850.895599999988917,1688.101699999999937,1518.592135408674949,129664.413930259484914,12.966441393025949
117,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,698,287a,0.000000000000000,1939,Lightning,1939-287a,8542.100000000000364,linens, ,20070517130600,19390727,digitised,JA70003000,0.000000000000000,1764219.000000000000000,85421297.931500002741814,49605.040600000000268,14350.395880739833956,2070872.201371261384338,207.087220137126138
118,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,735,207,0.000000000000000,1945,Lightning,1945-207,24.500000000000000,linens, ,20070517130606,19450803,digitised,JA70003000,0.000000000000000,1765506.000000000000000,245650.880700000008801,2122.079600000000028,1273.873970649790635,58696.756785414640035,5.869675678541464
119,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,815,N00059,0.000000000000000,1956,Person,1956-N00059,277.800000000000011,mylars, ,20070517130637,19560610,digitised,JA70003000,0.000000000000000,1767167.000000000000000,2778250.523599999956787,8339.415600000000268,1418.222450277093003,11030.637260858205991,1.103063726085821
120,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,842,N00090,0.000000000000000,1961,Lightning,1961-N00090,17.399999999999999,Buffered_Point, ,20070517130644,19610618,buffered_point,JA70003000,0.000000000000000,1768370.000000000000000,174610.143600000010338,1539.815700000000106,1021.591425922643452,66951.923965267196763,6.695192396526720
121,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,915,NE0160,0.000000000000000,1973,Person,1973-NE0160,54.700000000000003,mylars, ,20070517130650,19730710,digitised,JA70003000,0.000000000000000,1770161.000000000000000,547983.814299999969080,3273.387299999999868,2939.960034367049502,359441.004294255631976,35.944100429425568
122,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,916,NE0160,0.000000000000000,1973,Person,1973-NE0160,75.500000000000000,mylars, ,20070517130650,19730710,digitised,JA70003000,0.000000000000000,1770162.000000000000000,755481.993900000001304,3859.742999999999938,3858.096018190922678,755035.704335064394400,75.503570433506439
123,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,951,NI0019,0.000000000000000,1970,Person,1970-NI0019,103.099999999999994,mylars, ,20070517130630,19700502,digitised,JA70003000,0.000000000000000,1769593.000000000000000,1031419.590899999951944,4986.037999999999556,194.879780349615856,720.512594620637856,0.072051259462064
124,940,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,1224,N20003,2010041501.000000000000000,2010,Person,2010-N20003,0.900000000000000,OZIX,20100430090124,20100430090124,20100414,GPS-TRACK,JA70003000,0.000000000000000,1775443.000000000000000,9697.965799999999945,740.456099999999992,740.225195347527460,9691.687789668285404,0.969168778966829
125,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,63,38a,0.000000000000000,1920,Person,1920-38a,242.400000000000006,linens, ,20070517130616,19200725,digitised,JA70003000,0.000000000000000,1756494.000000000000000,2424145.537599999923259,5993.439599999999700,5991.334510633704667,2422395.404602242168039,242.239540460224219
126,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,83,73,0.000000000000000,1920,Person,1920-73,340.699999999999989,linens, ,20070517130623,19200810,assumed_shape,JA70003000,0.000000000000000,1756589.000000000000000,3407273.331699999980628,8865.052799999999479,7507.386154644204908,1516948.587848918745294,151.694858784891892
127,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,84,74,0.000000000000000,1920,Person,1920-74,62.399999999999999,linens, ,20070517130616,19200731,digitised,JA70003000,0.000000000000000,1756590.000000000000000,624093.371700000017881,3484.287899999999809,3481.606397169473439,623625.291563912993297,62.362529156391304
128,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,102,160,0.000000000000000,1922,Person,1922-160,204.400000000000006,linens, ,20070517130616,19220704,digitised,JA70003000,0.000000000000000,1757002.000000000000000,2044436.624199999962002,8341.810499999999593,8338.609499126670926,2042907.523829454788938,204.290752382945499
129,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,152,94,0.000000000000000,1921,Lightning,1921-94,386.000000000000000,linens, ,20070517130616,19210814,digitised,JA70003000,0.000000000000000,1756829.000000000000000,3860771.587400000076741,12048.387600000000020,12044.152926027214562,3857944.463066236115992,385.794446306623627
130,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,172,128,0.000000000000000,1924,Person,1924-128,32.299999999999997,linens, ,20070517130616,19240707,digitised,JA70003000,0.000000000000000,1757942.000000000000000,323065.033799999975599,2358.507300000000214,2356.839030374864251,322821.076547958538868,32.282107654795858
131,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,199,9,0.000000000000000,1922,Person,1922-9,109.500000000000000,linens, ,20070517130616,19220614,digitised,JA70003000,0.000000000000000,1757542.000000000000000,1095592.602399999974295,5126.900999999999840,5125.627273089585287,1094793.292311933590099,109.479329231193361
132,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,220,319,0.000000000000000,1925,Person,1925-319,4194.600000000000364,linens, ,20070517130616,19250703,digitised,JA70003000,0.000000000000000,1758688.000000000000000,41946907.846000000834465,32181.644899999999325,6060.451196429600714,2303257.508832537569106,230.325750883253761
133,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,284,532,0.000000000000000,1926,Lightning,1926-532,7385.399999999999636,linens, ,20070517130649,19260708,digitised,JA70003000,0.000000000000000,1759353.000000000000000,73854444.313299998641014,67190.375000000000000,54431.587143046970596,22976031.620253711938858,2297.603162025371148
134,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,375,60,0.000000000000000,1931,Person,1931-60,89.400000000000006,linens, ,20070517130559,19310430,digitised,JA70003000,0.000000000000000,1761199.000000000000000,894412.294699999969453,4114.394000000000233,4112.339448690360769,893750.321357179898769,89.375032135717987
135,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,379,619,0.000000000000000,1931,Person,1931-619,59.700000000000003,linens, ,20070517130600,19310802,digitised,JA70003000,0.000000000000000,1761215.000000000000000,597000.778900000033900,3072.638300000000072,1584.631171722558520,79361.932187244703528,7.936193218724471
136,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,392,437,0.000000000000000,1931,Person,1931-437,18853.400000000001455,linens, ,20070517130647,19310720,digitised,JA70003000,0.000000000000000,1761073.000000000000000,188534523.252799987792969,153882.942000000010012,18421.064686967805756,5899540.442831010557711,589.954044283101098
137,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,427,20,0.000000000000000,1931,Person,1931-20,146.800000000000011,linens, ,20070517130551,19310428,digitised,JA70003000,0.000000000000000,1760910.000000000000000,1468003.472300000023097,4648.842300000000250,4146.591273610526514,1012919.730982412234880,101.291973098241229
138,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,472,257,0.000000000000000,1933,Person,1933-257,0.400000000000000,linens, ,20070517130551,19330817,digitised,JA70003000,0.000000000000000,1761942.000000000000000,4154.593499999999949,242.279300000000006,242.206161376121571,4151.381460673344009,0.415138146067334
139,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,473,257,0.000000000000000,1933,Person,1933-257,14.400000000000000,linens, ,20070517130551,19330817,digitised,JA70003000,0.000000000000000,1761943.000000000000000,144938.931400000001304,1606.589600000000019,1606.697239783835130,144826.795947560371133,14.482679594756037
140,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,474,257,0.000000000000000,1933,Person,1933-257,0.400000000000000,linens, ,20070517130551,19330817,digitised,JA70003000,0.000000000000000,1761944.000000000000000,4118.752700000000004,278.834600000000023,278.675577301479734,4115.566293960193434,0.411556629396019
141,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,475,257,0.000000000000000,1933,Person,1933-257,0.500000000000000,linens, ,20070517130551,19330817,digitised,JA70003000,0.000000000000000,1761945.000000000000000,5623.180500000000393,292.441500000000019,292.423683937089947,5618.833751182462947,0.561883375118246
142,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,488,182,0.000000000000000,1932,Lightning,1932-182,345.100000000000023,linens, ,20070517130559,19320728,digitised,JA70003000,0.000000000000000,1761457.000000000000000,3451809.569199999794364,7450.771999999999935,1341.449876969934166,29189.059005481864006,2.918905900548186
143,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,498,79,0.000000000000000,1932,Person,1932-79,2.600000000000000,linens, ,20070517130559,19320722,digitised,JA70003000,0.000000000000000,1761722.000000000000000,26100.667300000000978,610.005300000000034,609.939037912564118,26081.321906013945409,2.608132190601395
144,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,520,280,0.000000000000000,1936,Person,1936-280,3.400000000000000,linens, ,20070517130559,19360719,digitised,JA70003000,0.000000000000000,1762979.000000000000000,34493.601499999997031,697.391100000000051,697.053707867163780,34468.145943691772118,3.446814594369177
145,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,527,228,0.000000000000000,1936,Person,1936-228,15347.399999999999636,linens, ,20070517130648,19360726,digitised,JA70003000,0.000000000000000,1762923.000000000000000,153474175.456999987363815,98247.543200000000070,88802.516637148772134,36553798.227670490741730,3655.379822767049063
146,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,575,81a,0.000000000000000,1934,Lightning,1934-81a,7.500000000000000,linens, ,20070517130602,19340624,digitised,JA70003000,0.000000000000000,1762565.000000000000000,75162.984899999995832,1140.066900000000032,1139.193100754557690,75104.173939906642772,7.510417393990664
147,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,598,455,0.000000000000000,1934,Lightning,1934-455,284.399999999999977,linens, ,20070517130600,19340820,digitised,JA70003000,0.000000000000000,1762476.000000000000000,2844458.651200000196695,9592.113699999999881,3506.370583797345262,306568.105512243928388,30.656810551224396
148,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,609,287,0.000000000000000,1934,Lightning,1934-287,5.200000000000000,linens, ,20070517130600,19340728,digitised,JA70003000,0.000000000000000,1762285.000000000000000,52372.373200000001816,899.202199999999948,898.970682034803076,52337.969044215635222,5.233796904421564
149,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,651,36,0.000000000000000,1937,Person,1937-36,165.599999999999994,linens, ,20070517130559,19370531,digitised,JA70003000,0.000000000000000,1763326.000000000000000,1656233.238799999933690,5706.631900000000314,6070.426686295897525,939386.434377898112871,93.938643437789821
150,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,674,118,0.000000000000000,1941,Lightning,1941-118,21.399999999999999,linens, ,20070517130608,20070516,digitised,JA70003000,0.000000000000000,1764754.000000000000000,214824.658100000000559,1984.471299999999928,1982.940523541661378,214668.245786072366172,21.466824578607238
151,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,704,140,0.000000000000000,1939,Person,1939-140,7.100000000000000,linens, ,20070517130559,19390812,digitised,JA70003000,0.000000000000000,1764146.000000000000000,71261.407200000001467,974.454100000000039,974.237170197135583,71207.631006753421389,7.120763100675343
152,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,754,25,0.000000000000000,1949,Person,1949-25,119.000000000000000,linens, ,20070517130603,19490511,digitised,JA70003000,0.000000000000000,1766254.000000000000000,1190217.372200000099838,5061.305999999999585,5059.693531850652107,1189342.049162882845849,118.934204916288294
153,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,936,N10400,0.000000000000000,1971,Person,1971-N10400,3179.199999999999818,mylars, ,20070517130630,19710814,digitised,JA70003000,0.000000000000000,1769812.000000000000000,31792855.614500001072884,29264.202399999998306,19952.014892664501531,5483975.662075517699122,548.397566207551790
154,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,951,NI0019,0.000000000000000,1970,Person,1970-NI0019,103.099999999999994,mylars, ,20070517130630,19700502,digitised,JA70003000,0.000000000000000,1769593.000000000000000,1031419.590899999951944,4986.037999999999556,5839.504834301237679,1007196.934156825998798,100.719693415682599
155,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,989,N20023,0.000000000000000,1985,Person,1985-N20023,1645.599999999999909,LFDB, ,20070517130643,19850629,digitised,JA70003000,0.000000000000000,1771688.000000000000000,16456547.876099999994040,21718.312099999999191,5251.173617843582178,337266.487412439601030,33.726648741243963
156,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,1016,N20006,0.000000000000000,1989,Person,1989-N20006,93.900000000000006,inventory, ,20070517130653,19890605,digitised,JA70003000,0.000000000000000,1772274.000000000000000,939200.719900000025518,7967.177499999999782,4072.139463817524302,279926.368462702899706,27.992636846270290
157,941,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,1083,N20002,0.000000000000000,1993,Person,1993-N20002,12.600000000000000,Buffered_Point, ,20070517130646,19930420,buffered_point,JA70003000,0.000000000000000,1772741.000000000000000,126002.240799999999581,1309.918300000000045,1309.016654912652939,125907.540524729265599,12.590754052472928
