OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
243,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,265000.000000000000000,2800.000000000000000,265000.000000000000000,2800.000000000000000,5120976.000000000000000,2798.663132410896651,264800.498364455648698,26.480049836445566
244,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,75437008.588400006294250,133108.602799999993294,75437009.000000000000000,133109.000000000000000,5120782.000000000000000,113445.078654661949258,57382209.811046734452248,5738.220981104674138
245,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,757500.000000000000000,5800.000000000000000,757500.000000000000000,5800.000000000000000,5120933.000000000000000,5781.454688268144309,756337.839104268234223,75.633783910426828
246,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,267500.000000000000000,2700.000000000000000,267500.000000000000000,2700.000000000000000,5120931.000000000000000,2698.639909900071416,267299.253223907551728,26.729925322390756
247,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,15996678.476399999111891,34356.777499999996508,15996678.000000000000000,34357.000000000000000,5121437.000000000000000,34338.118472068825213,15984807.992775253951550,1598.480799277525421
248,435.000000000000000,ICH,dw,1, ,NDT3,ICHdw1,ICH dw 1,Interior Cedar -- Hemlock,Dry Warm,West Kootenay, ,Ecosystems with frequent stand-initiating events,418392.599999999976717,5092.324200000000019,418393.000000000000000,5092.000000000000000,5121451.000000000000000,5090.271716638219914,418080.410922492155805,41.808041092249219
249,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1947500.000000000000000,13700.000000000000000,1947500.000000000000000,13700.000000000000000,5120965.000000000000000,13960.076561342100831,1922201.838408879237249,192.220183840887927
250,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,3957500.000000000000000,24800.000000000000000,3957500.000000000000000,24800.000000000000000,5120980.000000000000000,30783.857504246439930,3655997.868729281239212,365.599786872928121
251,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1757500.000000000000000,15900.000000000000000,1757500.000000000000000,15900.000000000000000,5120968.000000000000000,19273.675243935751496,1504647.014149702386931,150.464701414970250
252,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,31369049.148899998515844,33948.759500000000116,31369049.000000000000000,33949.000000000000000,5121439.000000000000000,33940.256858038956125,31346553.289259437471628,3134.655328925944104
253,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,7067500.000000000000000,35400.000000000000000,7067500.000000000000000,35400.000000000000000,5120963.000000000000000,48400.530330361478264,6151895.815753587521613,615.189581575358829
254,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,582500.000000000000000,5200.000000000000000,582500.000000000000000,5200.000000000000000,5120971.000000000000000,5202.273552607572128,581788.031012512277812,58.178803101251233
255,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,3097.085600385003545,159894.353129810100654,15.989435312981010
256,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,3802.666386044465526,441476.514779904857278,44.147651477990486
257,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5020000.000000000000000,35200.000000000000000,5020000.000000000000000,35200.000000000000000,5117473.000000000000000,42465.273775385576300,3428801.573723353911191,342.880157372335418
258,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,144655.101009871170390,8287781.075422897003591,828.778107542289717
259,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,315000.000000000000000,4200.000000000000000,315000.000000000000000,4200.000000000000000,5122038.000000000000000,1548.588378018469712,22226.826751397740736,2.222682675139774
260,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1015000.000000000000000,8100.000000000000000,1015000.000000000000000,8100.000000000000000,5117475.000000000000000,8793.401931727452393,922243.410659614834003,92.224341065961482
261,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,720000.000000000000000,8100.000000000000000,720000.000000000000000,8100.000000000000000,5117484.000000000000000,8006.965516118937558,663886.301145208999515,66.388630114520907
262,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7229706.351900000125170,46357.482600000003004,7229706.000000000000000,46357.000000000000000,5117466.000000000000000,59956.411918340781995,5266469.616908891126513,526.646961690889157
263,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1412500.000000000000000,11500.000000000000000,1412500.000000000000000,11500.000000000000000,5117490.000000000000000,7879.013350886808439,161239.168090760096675,16.123916809076011
264,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,190000.000000000000000,2500.000000000000000,190000.000000000000000,2500.000000000000000,5117476.000000000000000,2624.233870318360459,167286.352745711657917,16.728635274571168
265,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,477085.166299999982584,4126.915399999999863,477085.000000000000000,4127.000000000000000,5117452.000000000000000,4125.575412401412905,476759.448232685681432,47.675944823268573
266,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,950000.000000000000000,10800.000000000000000,950000.000000000000000,10800.000000000000000,5117448.000000000000000,10796.730752590321572,949351.232518095523119,94.935123251809557
267,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,182927.289300000004005,3655.560199999999895,182927.000000000000000,3656.000000000000000,5122014.000000000000000,1171.254296909329241,31543.799747686287446,3.154379974768629
268,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,192500.000000000000000,2800.000000000000000,192500.000000000000000,2800.000000000000000,5122018.000000000000000,2664.616282324128861,171968.423459485522471,17.196842345948554
269,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,490337.050500000012107,3976.868599999999788,490337.000000000000000,3977.000000000000000,5117729.000000000000000,3975.534074236159086,490007.592784076696262,49.000759278407671
270,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2498750.000000000000000,7564.823199999999815,2498750.000000000000000,7565.000000000000000,5117347.000000000000000,7561.974067445469700,2497090.999263037927449,249.709099926303793
271,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,545000.000000000000000,4200.000000000000000,545000.000000000000000,4200.000000000000000,5117492.000000000000000,2004.729616951908838,121570.358176177614951,12.157035817617762
272,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,35814839.268299996852875,73816.022500000006403,35814839.000000000000000,73816.000000000000000,5117348.000000000000000,81109.326131182795507,35432260.438359931111336,3543.226043835993096
273,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1292500.000000000000000,7800.000000000000000,1292500.000000000000000,7800.000000000000000,5117725.000000000000000,8544.640263179486283,1257717.449183311546221,125.771744918331166
274,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1012500.000000000000000,6900.000000000000000,1012500.000000000000000,6900.000000000000000,5117737.000000000000000,7619.290165716142837,998017.566902221646160,99.801756690222163
275,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,439223.231700000003912,2876.547399999999925,439223.000000000000000,2877.000000000000000,5117736.000000000000000,2875.703847155137737,438935.335839346807916,43.893533583934683
276,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1170000.000000000000000,9400.000000000000000,1170000.000000000000000,9400.000000000000000,5117739.000000000000000,10799.319308649570303,1088249.230651240330189,108.824923065124040
277,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,6568749.230999999679625,14800.357799999999770,6568749.000000000000000,14800.000000000000000,5117340.000000000000000,14795.644875284104273,6564488.099659026600420,656.448809965902683
278,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1663099.703500000061467,5522.207199999999830,1663100.000000000000000,5522.000000000000000,5117343.000000000000000,6977.101165005668918,1613163.442996662575752,161.316344299666270
279,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2876250.000000000000000,7671.930000000000291,2876250.000000000000000,7672.000000000000000,5117342.000000000000000,7705.700448286206665,2874431.998010837938637,287.443199801083836
280,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,4817.112766912093321,874322.938171293353662,87.432293817129334
281,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,38537500.775300003588200,47444.574399999997695,38537501.000000000000000,47445.000000000000000,5125217.000000000000000,71867.299591073300689,37214076.728007592260838,3721.407672800759428
282,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2573750.012200000230223,9894.112499999999272,2573750.000000000000000,9894.000000000000000,5117349.000000000000000,9890.171678504641022,2570755.874853215645999,257.075587485321591
283,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,208042.457632897770964,70098182.864352136850357,7009.818286435213849
284,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,650000.000000000000000,6600.000000000000000,650000.000000000000000,6600.000000000000000,5120866.000000000000000,7142.965551933261850,604428.304182243184187,60.442830418224318
285,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3405000.000000000000000,20800.000000000000000,3405000.000000000000000,20800.000000000000000,5120862.000000000000000,28794.679865741392859,2790232.424022993072867,279.023242402299331
286,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,3600.000000000000000,390000.000000000000000,3600.000000000000000,5120863.000000000000000,3977.712943696727962,361514.644981828052551,36.151464498182804
287,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,355000.000000000000000,4000.000000000000000,355000.000000000000000,4000.000000000000000,5120864.000000000000000,5713.265635619864952,275568.660252017958555,27.556866025201796
288,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,6477500.000000000000000,28100.000000000000000,6477500.000000000000000,28100.000000000000000,5120960.000000000000000,20290.457693568423565,3791784.452658672817051,379.178445265867310
289,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1572500.000000000000000,11000.000000000000000,1572500.000000000000000,11000.000000000000000,5120956.000000000000000,11963.380857842277692,1530064.319400779204443,153.006431940077931
290,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,375000.000000000000000,5600.000000000000000,375000.000000000000000,5600.000000000000000,5120801.000000000000000,5416.476134835430457,325272.332030473684426,32.527233203047373
291,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,520000.000000000000000,5400.000000000000000,520000.000000000000000,5400.000000000000000,5120806.000000000000000,147.731052858340092,1158.675241490783264,0.115867524149078
292,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1670000.000000000000000,9500.000000000000000,1670000.000000000000000,9500.000000000000000,5120818.000000000000000,8410.146853534675756,1216136.298540698830038,121.613629854069885
293,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,372500.000000000000000,4500.000000000000000,372500.000000000000000,4500.000000000000000,5120814.000000000000000,4497.544692585153825,372211.174990225234069,37.221117499022526
294,435.000000000000000,ICH,dw,1, ,NDT3,ICHdw1,ICH dw 1,Interior Cedar -- Hemlock,Dry Warm,West Kootenay, ,Ecosystems with frequent stand-initiating events,3279394171.738399982452393,4583595.858000000007451,3279394171.000000000000000,4583596.000000000000000,5121457.000000000000000,709464.948009636718780,235503096.994371354579926,23550.309699437137169
