OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
152,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,3,cool,ICHmk5cool,480414.393454018223565,40680270.022145636379719,4068.027002214563709
153,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,5,cool,ICHmk5cool,85493.540634749835590,2166012.506815223023295,216.601250681522316
154,952,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,7,warm,ICHmk5warm,548158.408585075871088,42792760.347756028175354,4279.276034775602966
155,1007,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,2750.858200000000124,321.901400000000024,2751.000000000000000,322.000000000000000,5121848.000000000000000,5,cool,IDFdk5cool,71.928960156472385,186.649228762196771,0.018664922876220
156,1007,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,2750.858200000000124,321.901400000000024,2751.000000000000000,322.000000000000000,5121848.000000000000000,7,warm,IDFdk5warm,307.634555689668275,2562.430392748872691,0.256243039274887
157,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,3,cool,MSdwcool,59000.994980641160510,11772381.129413120448589,1177.238112941312011
158,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,5,cool,MSdwcool,1571.900111937394740,37690.465797214172198,3.769046579721417
159,1015,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,6,warm,MSdwwarm,48781.757855643452785,867317.856070107314736,86.731785607010735
160,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,3,cool,ESSFdk1cool,28203.118419366372109,502683.328307190444320,50.268332830719046
161,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,5,cool,ESSFdk1cool,3349.295187316963620,70479.696130228083348,7.047969613022809
162,1017,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,6,warm,ESSFdk1warm,31652.612324808353151,2146442.178283206187189,214.644217828320620
163,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,3,cool,ESSFdkwcool,2958.459646971087750,49492.260934729660221,4.949226093472967
164,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,5,cool,ESSFdkwcool,885.310762487631905,18975.793134186616953,1.897579313418662
165,1018,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,6,warm,ESSFdkwwarm,10722.949350152928673,393105.833812466007657,39.310583381246602
166,1019,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,5,cool,MSdwcool,33451.697176975983893,6371008.487409468740225,637.100848740946958
167,1019,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,6,warm,MSdwwarm,31030.894406733084907,632693.970345567446202,63.269397034556746
168,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,3,cool,ESSFdk1cool,5306.380481721116666,16583.785035031360167,1.658378503503136
169,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,5,cool,ESSFdk1cool,1118.500921382623346,21452.784217777196318,2.145278421777720
170,1022,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,6,warm,ESSFdk1warm,8758.951495411700307,2422025.805929672904313,242.202580592967308
171,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,3,cool,ESSFdk2cool,6698.879869552409218,226976.092081819369923,22.697609208181937
172,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,5,cool,ESSFdk2cool,5752.469223702395539,135688.847658479411621,13.568884765847942
173,1025,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,7,warm,ESSFdk2warm,19215.078298665281181,2037790.396596783539280,203.779039659678375
174,1063,435.000000000000000,ICH,mw,1, ,NDT2,ICHmw1,ICH mw 1,Interior Cedar -- Hemlock,Moist Warm,Kinbasket, ,Ecosystems with infrequent stand-initiating events,1305683540.716599941253662,1003777.015600000042468,1305683541.000000000000000,1003777.000000000000000,5121548.000000000000000,3,cool,ICHmw1cool,28271.116699167410843,10008097.917272137477994,1000.809791727213792
175,1063,435.000000000000000,ICH,mw,1, ,NDT2,ICHmw1,ICH mw 1,Interior Cedar -- Hemlock,Moist Warm,Kinbasket, ,Ecosystems with infrequent stand-initiating events,1305683540.716599941253662,1003777.015600000042468,1305683541.000000000000000,1003777.000000000000000,5121548.000000000000000,7,warm,ICHmw1warm,11045.558168691683022,454622.155026292719413,45.462215502629277
176,1064,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,3,cool,ESSFmm3cool,17482.425408706702001,6008880.143638764508069,600.888014363876437
177,1064,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,7,warm,ESSFmm3warm,3501.252401845609711,296308.222139393212274,29.630822213939322
178,1065,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,3,cool,ESSFmmwcool,18385.826777494195994,3092793.525864662602544,309.279352586466302
179,1065,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,7,warm,ESSFmmwwarm,2150.163854197837736,59853.711326897901017,5.985371132689790
180,1066,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,143858564.610500007867813,809531.307299999985844,143858565.000000000000000,809531.000000000000000,5118211.000000000000000,3,cool,ESSFmmpcool,24815.601493796548311,1333634.781258895993233,133.363478125889600
